simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.070392	18999	274.461
40	1228	91	0	114.364	3.72432e-06	7.30004
80	1243	15	0	96.3797	7.20263e-16	0.0562522
120	1260	17	0	96.4298	1.43003e-25	0.0237216
160	1282	22	0	96.2921	2.92875e-35	0.00710274
200	1312	30	0	96.6681	5.7768e-45	0.00163993
240	1344	32	0	96.155	1.07551e-54	0.000349283
280	1381	37	0	96.9211	1.85949e-64	0.000174603
320	1422	41	0	97.0896	2.95221e-74	2.48106e-05
360	1461	39	0	96.7462	4.36424e-84	1.01604e-07
400	1540	80	1	97.501	5.96294e-94	4.16084e-10
440	1640	105	5	98.13	7.40363e-104	1.7039e-12
480	1743	119	16	100.486	8.2707e-114	6.97751e-15
520	1858	141	26	99.1315	8.16534e-124	2.85726e-17
560	1940	127	45	101.844	7.06909e-134	1.17001e-19
600	1999	80	21	108.937	5.40935e-144	438.117
640	2091	104	12	110.172	3.58584e-154	3.68198
680	2175	88	4	102.414	2.17751e-164	0.0436506
720	2197	23	1	102.319	1.40641e-174	0.0161519
760	2211	17	3	101.31	8.92694e-185	0.00402567
800	2224	15	2	101.994	5.11096e-195	0.000368952
840	2258	40	6	101.768	2.55202e-205	1.88315e-06
880	2296	40	2	102.136	1.11581e-215	7.71015e-09
920	2346	53	3	104.247	4.36289e-226	3.15667e-11
960	2410	69	5	102.312	1.53684e-236	1.29237e-13
1000	2500	96	6	103.054	4.79132e-247	5.29095e-16
1040	2593	133	40	103.956	1.32043e-257	2.16606e-18
1080	2771	200	22	104.989	3.10934e-268	8.86746e-21
1120	2964	217	24	106.568	6.15698e-279	3.63009e-23
1160	3203	269	30	108.397	1.00723e-289	1.48602e-25
1200	3418	228	13	126.821	1.33104e-300	449.386
1240	3583	168	3	110.896	0	1.85643
1280	3694	113	2	110.073	0	0.0435449
1320	3732	42	4	110.175	0	0.0172065
1360	3735	16	13	111.469	0	0.00341247
1400	3740	13	8	110.794	0	0.000250658
1440	3752	18	6	109.849	0	1.38102e-05
1440.02	3754	3	1	0.576116	0	1.37723e-05
