simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0822197	18999	274.461
40	1230	93	0	106.907	3.71166e-06	4.15344
80	1243	13	0	95.8546	6.9793e-16	0.017072
120	1271	28	0	96.2569	1.24117e-25	0.000181859
160	1294	23	0	96.3239	2.05146e-35	7.44732e-07
200	1335	41	0	96.261	3.11992e-45	3.04986e-09
240	1383	48	0	96.3679	4.35048e-55	1.24897e-11
280	1431	48	0	96.4641	5.54845e-65	5.11466e-14
320	1494	63	0	96.5218	6.45044e-75	2.09447e-16
360	1564	70	0	97.4856	6.87251e-85	8.57679e-19
400	1650	86	0	98.1512	6.59156e-95	3.5121e-21
440	1745	97	2	98.6129	5.64899e-105	1.43814e-23
480	1865	120	0	100.878	4.33416e-115	5.8888e-26
520	2008	147	4	108.193	2.91919e-125	438.117
560	2122	117	3	104.078	1.70328e-135	2.09057
600	2207	87	2	103.19	8.70512e-146	0.00855975
640	2298	95	4	103.76	3.83196e-156	3.50466e-05
680	2403	109	4	104.956	1.4258e-166	1.43488e-07
720	2439	39	3	105.022	4.49101e-177	5.87453e-10
760	2472	42	9	105.697	1.1916e-187	2.40499e-12
800	2516	47	3	106.412	2.69457e-198	9.8455e-15
840	2593	81	4	106.418	5.11004e-209	4.03038e-17
880	2666	78	5	106.755	8.09656e-220	1.64983e-19
920	2750	90	6	107.494	1.0803e-230	6.75331e-22
960	2847	109	12	107.544	1.233e-241	2.76427e-24
1000	2987	150	10	108.979	1.18543e-252	1.13143e-26
1040	3142	162	7	118.013	9.40632e-264	256.781
1080	3322	192	12	111.998	6.16253e-275	1.05145
1120	3529	211	4	111.414	3.29189e-286	0.00488157
1160	3806	289	12	115.377	1.38984e-297	0.000219664
1200	4010	213	9	116.216	0	4.02282e-05
1240	4179	172	3	115.062	0	1.64613e-07
1280	4378	203	4	118.535	0	6.73575e-10
1320	4561	193	10	120.933	0	2.756e-12
1360	4625	74	10	122.302	0	1.12757e-14
1400	4696	82	11	122.602	0	4.61296e-17
1440	4796	103	3	122.256	0	1.88705e-19
1440.02	4803	7	0	0.739675	0	1.88187e-19
