simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0806468	18999	274.461
40	1231	94	0	112.999	3.7389e-06	5.52147
80	1242	11	0	98.0435	7.19747e-16	0.0385828
120	1261	19	0	98.8388	1.37516e-25	0.0106176
160	1285	24	0	97.4392	2.52568e-35	0.00212882
200	1321	36	0	98.474	4.3077e-45	0.000549351
240	1361	40	0	98.4093	6.79589e-55	0.000169362
280	1404	43	0	98.4311	9.8288e-65	6.95089e-07
320	1462	58	0	98.0053	1.30756e-74	2.84648e-09
360	1524	62	0	98.447	1.60934e-84	1.16565e-11
400	1613	92	3	99.1909	1.81004e-94	4.77334e-14
440	1700	93	6	100.286	1.82448e-104	1.95465e-16
480	1808	117	9	102.167	1.66322e-114	8.004e-19
520	1938	148	18	99.5758	1.33175e-124	3.27746e-21
560	2041	116	13	115.745	9.20977e-135	21.8623
600	2115	79	5	102.051	5.61992e-145	0.108255
640	2186	75	4	103.688	3.34009e-155	0.0152035
680	2254	71	3	102.683	1.90768e-165	0.00440608
720	2282	31	3	103.472	9.60199e-176	0.000561251
760	2302	27	7	102.745	4.12002e-186	0.000179371
800	2332	35	5	103.78	1.53108e-196	7.36169e-07
840	2398	73	7	104.644	4.92108e-207	3.0139e-09
880	2463	67	2	105.327	1.36309e-217	1.23387e-11
920	2563	105	5	105.955	3.2798e-228	5.0512e-14
960	2650	95	8	106.181	6.8789e-239	2.0678e-16
1000	2739	122	33	108.111	1.24937e-249	8.46472e-19
1040	2882	161	18	105.785	1.92893e-260	3.46501e-21
1080	3061	196	17	118.966	2.47067e-271	86.417
1120	3261	213	13	110.25	2.65488e-282	0.383596
1160	3483	227	5	112.849	3.02534e-293	0.0530678
1200	3613	134	4	112.003	0	0.0187672
1240	3685	79	7	110.767	0	0.0040825
1280	3752	74	7	109.677	0	0.000693523
1320	3862	112	2	111.298	0	3.85403e-05
1360	3906	56	12	113.528	0	1.5774e-07
1400	3948	48	6	112.17	0	6.45588e-10
1440	4022	83	9	111.582	0	2.64209e-12
1440.02	4027	5	0	0.335211	0	2.63483e-12
