simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0756437	18999	274.461
40	1231	94	0	98.1841	3.71565e-06	2.21416
80	1246	15	0	94.2921	7.03956e-16	0.00906796
120	1264	18	0	94.4177	1.26356e-25	3.71369e-05
160	1296	32	0	93.6492	2.12721e-35	1.52088e-07
200	1338	42	0	94.0343	3.3086e-45	6.2284e-10
240	1376	38	0	94.1512	4.74855e-55	2.55065e-12
280	1432	56	0	94.3876	6.2542e-65	1.04452e-14
320	1489	57	0	95.1635	7.56941e-75	4.27738e-17
360	1562	73	0	95.1647	8.31823e-85	1.75158e-19
400	1639	78	1	96.5379	8.26958e-95	7.17258e-22
440	1736	98	1	96.6507	7.40898e-105	2.93706e-24
480	1842	112	6	98.2153	5.93773e-115	1.20266e-26
520	1989	152	5	101.525	4.13256e-125	4.38047
560	2091	106	4	99.8075	2.48952e-135	0.0179362
600	2182	96	5	100.464	1.29731e-145	7.34395e-05
640	2272	95	5	101.184	5.87118e-156	3.00688e-07
680	2362	94	4	101.742	2.2328e-166	1.23109e-09
720	2405	48	5	102.612	7.14568e-177	5.04017e-12
760	2432	32	5	102.496	1.93909e-187	2.06342e-14
800	2490	60	2	104.007	4.42572e-198	8.44718e-17
840	2571	85	4	103.645	8.47525e-209	3.45797e-19
880	2633	73	11	103.933	1.38584e-219	1.41552e-21
920	2737	106	2	106.45	1.92493e-230	5.79422e-24
960	2844	114	7	106.008	2.25009e-241	2.3717e-26
1000	2980	141	5	109.281	2.19698e-252	8.70742
1040	3126	150	4	107.475	1.79366e-263	0.035639
1080	3298	178	6	109.134	1.2121e-274	0.000145864
1120	3528	236	6	109.483	6.60742e-286	5.96969e-07
1160	3790	266	4	113.785	2.84413e-297	2.44309e-09
1200	4002	217	5	112.687	0	9.99789e-12
1240	4168	173	7	113.849	0	4.09125e-14
1280	4357	200	11	115.479	0	1.67409e-16
1320	4501	154	10	117.013	0	6.84978e-19
1360	4595	99	5	119.368	0	2.8025e-21
1400	4666	79	8	116.618	0	1.14653e-23
1440	4776	118	8	119.854	0	4.69022e-26
1440.02	4780	5	1	0.755179	0	4.67734e-26
