simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.119741	18999	274.461
40	1228	91	0	105.988	3.712e-06	2.21416
80	1244	16	0	101.51	6.99581e-16	0.00906796
120	1261	17	0	102.078	1.25192e-25	3.71369e-05
160	1295	34	0	102.346	2.08943e-35	1.52088e-07
200	1330	35	0	101.999	3.24539e-45	6.22839e-10
240	1382	52	0	102.205	4.61698e-55	2.55064e-12
280	1427	45	0	102.517	5.97589e-65	1.04452e-14
320	1499	72	0	103.026	7.0569e-75	4.27734e-17
360	1569	70	0	103.988	7.55839e-85	1.75156e-19
400	1643	76	2	104.442	7.35113e-95	7.17247e-22
440	1754	112	1	105.105	6.38945e-105	2.937e-24
480	1864	114	4	107.589	4.93595e-115	1.20263e-26
520	2006	148	6	107.829	3.32633e-125	4.92434e-29
560	2108	107	5	111.986	1.95147e-135	8.70935
600	2186	80	2	111.03	9.91483e-146	0.03566
640	2290	106	2	111.327	4.30819e-156	0.000146004
680	2395	107	2	112.074	1.56877e-166	5.97769e-07
720	2424	32	3	112.793	4.83751e-177	2.4473e-09
760	2459	38	3	111.591	1.27127e-187	1.0019e-11
800	2518	64	5	112.315	2.76541e-198	4.10151e-14
840	2582	70	6	113.619	5.07646e-209	1.67899e-16
880	2669	91	4	114.081	7.98875e-220	6.87288e-19
920	2759	98	8	114.025	1.06496e-230	2.81328e-21
960	2873	119	5	114.664	1.19382e-241	1.15153e-23
1000	3010	139	2	115.907	1.11043e-252	4.71324e-26
1040	3150	146	6	117.35	8.62929e-264	1.92908e-28
1080	3357	211	4	122.441	5.43072e-275	34.4242
1120	3585	234	6	119.326	2.7371e-286	0.140885
1160	3848	272	9	121.394	1.08143e-297	0.000576561
1200	4060	216	4	124.17	0	2.35943e-06
1240	4221	166	5	124.096	0	9.65492e-09
1280	4408	201	14	125.397	0	3.95062e-11
1320	4572	174	10	128.724	0	1.61642e-13
1360	4652	84	4	130.786	0	6.61321e-16
1400	4716	70	6	126.723	0	2.70546e-18
1440	4830	123	9	130.55	0	1.10672e-20
1440.02	4834	4	0	0.724879	0	1.10368e-20
