Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
800;0;-59.3592;8.74796;-109.794;8.87346;2926.63;5.43491;0;0;0.1;0.01;0;2.06279;0;0;-1-1;-1
800;1;-35.5023;-24.8133;-106.596;10.1268;4350.2;6.17144;0;0;0.1;0.01;0;5.48472;0;0;-1-1;-1
800;2;-51.3736;-2.81222;-103.89;8.84948;2902.96;5.42811;0;0;0.1;0.01;0;4.43721;0;0;-1-1;-1
800;3;-37.7784;5.76071;-108.932;9.52344;3618.01;5.86223;0;0;0.1;0.01;0;4.58803;0;0;-1-1;-1
800;4;-35.5737;22.4396;-112.365;10.207;4454.39;6.21274;0;0;0.1;0.01;0;3.79524;0;0;-1-1;-1
800;5;-30.4164;-59.3166;-99.4643;9.73876;3869.01;5.95978;0;0;0.1;0.01;0;3.76859;0;0;-1-1;-1
800;6;-20.9036;-27.5047;-115.447;9.15987;3219.26;5.63203;0;0;0.1;0.01;0;3.52316;0;0;-1-1;-1
800;7;-25.7032;0.185405;-98.743;9.30598;3375.79;5.71916;0;0;0.1;0.01;0;6.92881;0;0;-1-1;-1
800;8;-32.2907;15.6233;-97.1735;9.40079;3480.02;5.77962;0;0;0.1;0.01;0;7.87652;0;0;-1-1;-1
800;9;-25.735;35.7448;-107.986;9.61575;3724.25;5.89415;0;0;0.1;0.01;0;3.90881;0;0;-1-1;-1
800;10;-18.0934;-50.3284;-98.2796;8.69846;2756.87;5.33968;0;0;0.1;0.01;0;5.40836;0;0;-1-1;-1
800;11;-7.16892;-36.1861;-118.572;9.71824;3844.6;5.9656;0;0;0.1;0.01;0;3.27302;0;0;-1-1;-1
800;12;-6.76999;-24.0331;-107.4;9.55703;3656.44;5.86359;0;0;0.1;0.01;0;6.59922;0;0;-1-1;-1
800;13;14.3151;-4.55122;-112.166;8.19177;2302.61;4.97048;0;0;0.1;0.01;0;3.22247;1;0;-1-1;-1
800;14;-7.64965;23.6736;-106.624;8.21918;2325.81;4.97986;0;0;0.1;0.01;0;5.71216;1;0;-1-1;-1
800;15;-2.97451;34.943;-115.529;10.0016;4190.82;6.11207;0;0;0.1;0.01;0;2.82656;0;0;-1-1;-1
800;16;0.894658;-49.8657;-111.39;10.2487;4509.17;6.22614;0;0;0.1;0.01;0;3.78093;0;0;-1-1;-1
800;17;8.48239;-17.2948;-103.352;10.2279;4481.69;6.22873;0;0;0.1;0.01;0;6.72453;0;0;-1-1;-1
800;18;25.979;4.13005;-111.756;9.29721;3366.25;5.71662;0;0;0.1;0.01;0;3.38544;0;0;-1-1;-1
800;19;16.6939;14.8812;-104.098;9.1908;3251.98;5.65189;0;0;0.1;0.01;0;6.30134;0;0;-1-1;-1
800;20;7.88846;28.614;-104.906;9.31708;3387.88;5.7167;0;0;0.1;0.01;0;5.75845;0;0;-1-1;-1
800;21;-3.07293;49.8694;-109.956;8.67193;2731.71;5.32848;0;0;0.1;0.01;0;2.08458;0;0;-1-1;-1
800;2094;28.2134;4.23676;70.7852;9.16584;3225.56;5.65694;0;0;0.1;0.01;0;7.99784;0;0;-1-1;-1
800;23;30.8165;-50.1145;-109.068;10.2153;4465.22;6.22626;0;0;0.1;0.01;0;2.66029;0;0;-1-1;-1
800;24;24.17;-10.8831;-105.209;9.25445;3320.01;5.677;0;0;0.1;0.01;0;5.61358;0;0;-1-1;-1
800;25;39.8873;8.54806;-85.9261;9.24072;3305.26;5.66354;0;0;0.1;0.01;0;7.95786;0;0;-1-1;-1
800;26;23.7414;28.6621;-110.376;9.48691;3576.54;5.81921;0;0;0.1;0.01;0;3.86446;0;0;-1-1;-1
800;27;22.1236;56.7573;-97.8905;10.0734;4281.74;6.13602;0;0;0.1;0.01;0;2.43538;0;0;-1-1;-1
800;28;48.1208;-44.1396;-109.366;10.1993;4444.24;6.21094;0;0;0.1;0.01;0;2.07208;0;0;-1-1;-1
800;29;55.1434;-39.0418;-94.9798;8.8621;2915.4;5.47055;0;0;0.1;0.01;0;4.10284;0;0;-1-1;-1
800;30;60.7001;-7.99952;-102.835;8.30268;2397.42;5.05876;0;0;0.1;0.01;0;3.64116;0;0;-1-1;-1
800;31;51.4023;16.7141;-112.398;8.58804;2653.21;5.28187;0;0;0.1;0.01;0;2.12257;0;0;-1-1;-1
800;32;47.2504;48.4365;-108.115;10.2405;4498.38;6.23251;0;0;0.1;0.01;0;1.84336;0;0;-1-1;-1
800;33;-81.2902;0.559497;-75.0182;9.76722;3903.02;5.99409;0;0;0.1;0.01;0;3.88593;0;0;-1-1;-1
