simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.078894	18999	274.461
40	1234	97	0	114.77	3.72034e-06	7.30025
80	1245	11	0	95.9837	7.18004e-16	0.0584921
120	1263	18	0	95.7468	1.42631e-25	0.0221439
160	1285	22	0	95.7239	2.94491e-35	0.0055171
200	1317	32	0	95.6968	5.79125e-45	0.00151817
240	1347	30	0	96.4809	1.06333e-54	0.000260638
280	1383	36	0	96.1252	1.80829e-64	3.8615e-06
320	1420	37	0	96.7737	2.84459e-74	1.58139e-08
360	1480	60	0	96.5932	4.12785e-84	6.47608e-11
400	1544	67	3	96.8468	5.50036e-94	2.65204e-13
440	1635	101	10	113.994	6.76878e-104	14.5473
480	1720	103	18	99.4237	8.06918e-114	0.114158
520	1809	117	28	98.2966	1.20625e-123	0.0472205
560	1835	63	37	99.0026	2.14062e-133	0.0153876
600	1861	44	18	98.8966	3.77776e-143	0.00268894
640	1918	66	9	100.287	6.12435e-153	0.000522697
680	1968	54	4	99.529	8.78774e-163	3.18212e-05
720	1978	14	4	101.465	1.13837e-172	1.30313e-07
760	2000	24	2	100.063	1.32983e-182	5.3364e-10
800	2035	37	2	100.39	1.40176e-192	2.18525e-12
840	2059	60	36	117.554	1.32992e-202	28.9185
880	2057	58	60	100.727	1.19284e-212	0.158708
920	2064	50	43	101.164	1.36651e-222	0.0417405
960	2054	45	55	100.863	2.07339e-232	0.0119962
1000	2082	53	25	100.711	3.18153e-242	0.00252812
1040	2143	72	11	100.263	4.50301e-252	0.000232622
1080	2217	78	4	100.122	5.73088e-262	1.16911e-06
1120	2301	88	4	100.474	6.61081e-272	4.78761e-09
1160	2396	100	5	100.833	6.7817e-282	1.96054e-11
1200	2489	97	4	102.107	6.19998e-292	8.02828e-14
1240	2566	97	20	120.121	0	57.4965
1280	2638	103	31	101.666	0	0.259114
1320	2686	82	34	101.658	0	0.0350056
1360	2659	21	48	102.862	0	0.0121514
1400	2646	25	38	100.839	0	0.00271399
1440	2674	34	6	100.778	0	0.000552599
1440.02	2675	1	0	0.396035	0	0.000551932
