Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
600;0;-52.5075;0.23158;-97.9158;10.2504;4511.43;6.23246;0;0;0.1;0.01;0;2.80507;0;0;-1-1;-1
600;1;-31.7772;-26.7471;-97.4423;9.54177;3638.95;5.87979;0;0;0.1;0.01;0;3.79712;0;0;-1-1;-1
600;2;-25.6598;-8.11701;-105.239;8.15278;2269.89;4.95265;0;0;0.1;0.01;0;2.33114;1;0;-1-1;-1
600;3;-38.8216;13.2387;-89.8597;8.38511;2469.54;5.1221;0;0;0.1;0.01;0;5.73438;0;0;-1-1;-1
600;4;-43.5699;35.1909;-90.8203;9.80493;3948.41;6.00091;0;0;0.1;0.01;0;6.63378;0;0;-1-1;-1
600;5;-19.8681;-30.443;-88.7137;8.81996;2874.01;5.41728;0;0;0.1;0.01;0;6.83426;0;0;-1-1;-1
600;6;-31.6098;-21.1144;-82.1062;8.29261;2388.71;5.0455;0;0;0.1;0.01;0;7.1182;0;0;-1-1;-1
600;7;-14.9966;-4.40671;-97.9779;8.2211;2327.44;4.98115;0;0;0.1;0.01;0;5.16612;1;0;-1-1;-1
600;8;-22.813;17.1863;-97.1449;8.60199;2666.16;5.28772;0;0;0.1;0.01;0;3.5042;0;0;-1-1;-1
600;9;-36.9927;37.651;-106.182;8.55653;2624.11;5.24808;0;0;0.1;0.01;0;2.73148;0;0;-1-1;-1
600;10;-11.2161;-66.7196;-89.4842;10.224;4476.59;6.22317;0;0;0.1;0.01;0;3.26015;0;0;-1-1;-1
600;11;-10.1677;-29.2237;-113.07;8.6542;2715;5.32228;0;0;0.1;0.01;0;1.37616;0;0;-1-1;-1
600;12;-12.6135;-18.6097;-102.831;8.30899;2402.89;5.05292;0;0;0.1;0.01;0;4.74796;0;0;-1-1;-1
600;13;-3.36091;6.54606;-93.987;10.0667;4273.11;6.13369;0;0;0.1;0.01;0;5.92501;0;0;-1-1;-1
600;14;0.0479004;23.4152;-100.59;10.0672;4273.79;6.15451;0;0;0.1;0.01;0;4.12549;0;0;-1-1;-1
600;15;-9.65683;52.9685;-103.171;9.33756;3410.27;5.73334;0;0;0.1;0.01;0;3.92186;0;0;-1-1;-1
600;16;-0.0694864;-47.9134;-99.6081;9.91769;4086.21;6.06779;0;0;0.1;0.01;0;4.01943;0;0;-1-1;-1
600;17;8.26014;-33.4693;-102.622;9.91849;4087.2;6.07352;0;0;0.1;0.01;0;4.65705;0;0;-1-1;-1
600;18;13.1489;3.9359;-93.642;8.24308;2346.16;4.99051;0;0;0.1;0.01;0;5.64396;0;0;-1-1;-1
600;19;14.8726;16.5678;-102.249;8.3117;2405.24;5.05514;0;0;0.1;0.01;0;3.81416;0;0;-1-1;-1
600;20;-2.6218;34.0789;-88.7839;8.28214;2379.67;5.03479;0;0;0.1;0.01;0;6.48758;0;0;-1-1;-1
600;21;4.563;44.0078;-99.2823;10.1947;4438.22;6.20482;0;0;0.1;0.01;0;4.67865;0;0;-1-1;-1
600;22;35.2626;-55.2047;-86.4616;2.30351;51.1986;2.07289;0;0;1.18956e-11;0.01;0;5.19405;100;0;-1-1;-1
600;23;24.4175;-26.9931;-103.558;9.8637;4019.84;6.05778;0;0;0.1;0.01;0;4.61082;0;0;-1-1;-1
